game,speaker,referent,referent_id,mds_1,mds_2
8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#9a760e,8,0.4040858099550242,1.5317753229785964
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#bb6400,5,-0.8611946405124314,5.078579219224453
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#008c8e,22,1.73912075060018,-1.633443689612968
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#a265a6,34,-1.6307308015008546,2.2461114555384594
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#0084bc,27,1.6965874509553405,1.6707512195374794
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f58ceb73a55aa065f014fb4,#0785ac,26,1.885962643591471,-1.2448483853399215
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#768201,12,-3.439677547383404,-0.6744066844861418
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#698518,13,2.848779391680333,0.20284295526693571
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#337dce,29,-2.302456884202502,-2.3523988724623752
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#817f00,11,-3.150265583986708,-0.8227464159412592
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f58ceb73a55aa065f014fb4,#009246,16,2.757228701758445,0.33953544624161713
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,610087304c584b2ba35b4034,#9769ae,33,-1.5278176673811614,1.7914610334374599
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#d9445d,0,-0.5740325598543297,0.8407658939465648
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#9a760e,8,1.2193153981474958,1.274220901111495
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#9769ae,33,-1.3155644739378138,2.137286310764217
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#b45aa4,35,-2.2678330026772064,-2.1068697761662074
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#0089a0,24,1.1399301662468417,-0.8403589107893282
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#da464a,1,-0.6659212873797569,0.9281089028341654
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#009246,16,2.4862262189480164,0.26822301288231176
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#817f00,11,1.4707874609987275,2.2736383744648094
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#7e71ba,31,-2.467183850116595,0.16534809492737476
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#a67100,7,-2.3289592976256666,-1.5096782819357957
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,61001a5d58777b6e99cc43a1,#9a760e,8,-0.2185735522674132,3.019312232009425
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f727fee07055f1d02a05a99,#0087a8,25,2.1772098796705,-0.6917612239038385
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#0081cd,28,2.880664057848601,-0.6647019815763751
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#ca5a00,4,-2.9138667258073014,-0.5750258316991727
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#768201,12,2.6505770157885866,-0.10454974734376171
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#8a7c00,10,-1.48303297921797,0.4187416741068956
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f58ceb73a55aa065f014fb4,#00905f,17,3.095480412947243,0.20809884316623672
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#8c6db5,32,0.6592533487739776,-0.08831298968466299
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#da464a,1,-1.5224297309495334,-2.8483429477175877
8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#00905f,17,0.5859958650535151,1.9107261086661196
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#8c6db5,32,-3.330943993736443,2.0381304922070256
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#a67100,7,0.42302936640218464,1.5316383775157125
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#008c8e,22,-3.386079578462072,-0.4556168179917784
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#a67100,7,-2.540618060096401,-0.385647084763894
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#8c6db5,32,-1.9881547757835019,-1.0307213297215856
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#d4467b,38,-1.6026299885477433,-2.184189263129308
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#009072,19,-1.1654568272569281,-2.7764941438244013
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#d7456b,39,-0.07999489120610247,1.2832205011821594
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#008c86,21,2.6441590192789852,-1.4939313596212869
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,5be2dab1dc5b8d0001ce18a9,#00905f,17,2.0611268999016565,-0.657789327016581
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#009246,16,-0.43706101478880427,-6.7483759338315155
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#337dce,29,-1.6273050475445576,2.505701614142528
2587-8384393b-1042-47e8-a917-5062e30b3483,5ea93131b2e5310009e185e6,#a265a6,34,-1.9481531847974527,-1.25215078584254
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#00907c,20,-0.6422121900895347,-1.2823532410540122
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#bd5697,36,-0.23037626930941166,0.5158612871135575
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#008c8e,22,2.735496193695102,-1.315534375334067
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#009018,15,3.218657543863499,0.19353975688886346
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#9769ae,33,2.010766039465682,-1.249712544496155
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#bb6400,5,-2.441274545152983,-0.7532268874314363
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#8c6db5,32,-2.299580556476423,0.49261895841763564
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#0087a8,25,2.2596607010601417,-0.8005881035607776
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#0084bc,27,1.3496848015264398,-0.38942427540047697
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#bd5697,36,1.6026602315925873,-0.29199157417296157
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5d2c030eb3efb1001b7e4989,#0785ac,26,2.832381289597959,-0.7842752984459671
0198-5e695728-0481-4864-a152-cf981b7e539e,5bace93b5cd4520001dc04a5,#8a7c00,10,-3.668860717951985,-1.295814012451611
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#0087a8,25,2.3636987456679055,4.410021529288646
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#927900,9,0.3163357451311012,1.770311072557838
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#9a760e,8,0.9823883031395896,1.0507152503021397
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#9769ae,33,-2.123686399077061,2.1557046715668826
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#7e71ba,31,-1.9632863754297072,2.347630794299984
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#dc4800,3,-1.3677427749090387,1.271296630955709
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#d7456b,39,-1.5132082411169459,-1.556232954770907
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#009018,15,1.8113310066809647,2.4159069503691146
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#768201,12,2.4650338949149493,0.43128970610872847
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f58ceb73a55aa065f014fb4,#b45aa4,35,-0.3575104272605094,-1.9908466350989296
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#d9445d,0,-1.4460660576309563,-2.0715168596830664
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#009246,16,3.251635865471715,-0.16122523308428643
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610e25f9f9818357aca7dc5f,#009069,18,3.0034055759127245,0.18969921385597505
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#8c6db5,32,-3.2636271826952274,2.0362750494236272
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#8c6db5,32,1.887018057812366,1.6807506096559972
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#337dce,29,-3.369995777548872,-0.9617952003289638
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#698518,13,2.705883325628567,0.2689775856211381
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#8c6db5,32,-1.6031991170602473,-0.20181118503453735
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#6976be,30,-1.2668780947821126,2.3572967977271553
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#bd5697,36,-2.5653809939767465,-1.0511539815964028
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#8a7c00,10,2.7217183057816854,0.31634489696563
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#9a760e,8,-0.8074867447026625,-0.8246572647711305
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#009246,16,2.759006308057218,0.24939006315453718
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#8a7c00,10,-1.0568842748721792,6.00472127978128
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#768201,12,1.7511636075911654,0.10360870403063063
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#009072,19,3.7559124279183207,6.13470856329283
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#817f00,11,2.510623785676975,0.33120187771081533
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#9769ae,33,-1.3328440881704788,-1.891534748084893
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#009072,19,2.7638017496686076,0.47910175369539776
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#d7456b,39,-1.4259813517665352,-2.0672041411484066
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#da464a,1,-0.9236991275655808,-1.9013736114664823
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#7e71ba,31,0.23038645785277326,1.8689709493033044
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#c55286,37,-1.8777806369942012,0.2221248360981766
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#00905f,17,-1.0905386137126487,1.8915186546386025
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,5be2dab1dc5b8d0001ce18a9,#ae6c00,6,2.6274614965290883,-1.0192937063726513
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#7e71ba,31,-0.7858179163550335,-2.2467541086700407
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#817f00,11,-0.3400192028397219,-0.8907317095873445
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#d9445d,0,-0.7510504011940277,-1.4485530176678616
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#ca5a00,4,-3.6094333411305164,1.3796816067920374
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#8c6db5,32,-1.9999757401087854,3.6191839016926273
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#009246,16,3.3244300121620243,0.009124319030590576
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#ca5a00,4,-3.0321027333704977,-2.3403095640010134
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#009069,18,-4.246267757001843,1.4552590696437238
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#0089a0,24,2.0713379188684815,-1.5052179076917527
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#0081cd,28,0.4194469450861566,-0.6291754054800998
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#dc4800,3,-2.776171358020834,-2.8703082490222522
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#0084bc,27,0.8815621569954039,1.0884140518178835
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#0087a8,25,-3.2260417883793933,0.9114150567727558
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#7e71ba,31,1.8680147232509743,1.3166501822309955
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#009246,16,1.8402322319546058,-1.0771024230511839
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#698518,13,-0.9794735893500338,2.3229510247270153
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#7e71ba,31,-3.493330163231433,-0.4835937981463496
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#bd5697,36,-1.2062519640548846,-2.9313917547521093
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610068e5f60debf1dafc444d,#768201,12,2.524497093477642,0.348514607689506
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#8a7c00,10,-2.92177549802583,-0.6940219317530221
0198-5e695728-0481-4864-a152-cf981b7e539e,5bace93b5cd4520001dc04a5,#ca5a00,4,-1.3705903898832223,-1.271675341360935
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f727fee07055f1d02a05a99,#0089a0,24,1.3204415360952004,0.3827102320212108
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#008b98,23,-3.711358923423749,-2.1022599960895807
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#d7456b,39,1.1588360903362516,1.5060839856124835
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#009246,16,0.2745757038685108,3.8491799779292877
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,5be2dab1dc5b8d0001ce18a9,#a67100,7,-3.313806251893353,1.5340166703067963
2587-8384393b-1042-47e8-a917-5062e30b3483,5ea93131b2e5310009e185e6,#c55286,37,-0.6921491947575816,0.8851203962380724
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#8c6db5,32,-1.9513008622744854,1.590906335309059
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#009072,19,-0.03684678304834703,0.14507541774341878
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610068e5f60debf1dafc444d,#008c86,21,2.4083284094907467,0.3148139936473183
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#008b98,23,-0.4231805498984919,1.0339974749141783
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,5b8ad127ce33a00001e696cf,#009018,15,-2.9083899843260848,2.0061240176045265
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#a67100,7,-3.407586428813526,-1.288491812855188
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#008c8e,22,-4.870422603931644,1.0086768854858066
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5c61ab19776b38000156cc95,#009018,15,-3.0874625684905372,2.3666582069602486
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#0087a8,25,-0.5784741567771875,-1.9732475418440194
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#d4467b,38,-1.5575693125792478,-1.7003514166583702
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610068e5f60debf1dafc444d,#b45aa4,35,-0.7471979762038643,1.2457828170476335
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,611c16a6c39439a1dd61c1f7,#7e71ba,31,-2.261245241313108,2.265639923776971
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5d2c030eb3efb1001b7e4989,#b45aa4,35,-0.1287936741778337,1.8896748294548402
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5c61ab19776b38000156cc95,#337dce,29,0.2954333719169339,1.006279314889233
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#da464a,1,3.964328912067115,2.7463936109448412
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5d2c030eb3efb1001b7e4989,#0084bc,27,2.267371198140445,-0.9517627585059873
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#9a760e,8,1.4336264545366677,-0.3337059482017609
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#dc4800,3,-0.8511144718170004,-1.1395587725101812
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#ae6c00,6,-2.990825813885301,-1.5123116587393235
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5c61ab19776b38000156cc95,#ae6c00,6,-2.0292391379693457,-0.5141244808822186
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#768201,12,1.1112130427466276,0.8708080415705839
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#da4836,2,-0.7414711043461221,1.9548784662925192
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#927900,9,-2.7286431584000583,-0.326437952477168
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#4a8a0b,14,1.281935729062606,1.9850845251936706
8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d7456b,39,-4.183253777690762,2.430341529979711
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#927900,9,-2.308844118377303,-1.6019372549266526
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#da4836,2,-1.8517143609638516,-0.7539185467919934
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#008b98,23,2.441428823968924,4.372459937660546
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,5b8ad127ce33a00001e696cf,#d9445d,0,-0.44151052018080233,1.2317564030521566
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#0081cd,28,3.3192069922487417,-1.5528277922399991
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#0785ac,26,-0.9031868681421427,0.3501360871505585
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#d7456b,39,-0.2241941801006988,0.7911092872950027
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#ae6c00,6,-3.2535995499665478,-1.3821362656363876
2587-8384393b-1042-47e8-a917-5062e30b3483,5ea93131b2e5310009e185e6,#0785ac,26,2.8613227043747385,-1.6058112280335102
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#009018,15,-0.708817834168369,4.280522488312657
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5d2c030eb3efb1001b7e4989,#00905f,17,3.232365269549375,0.0017340276075221016
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#9769ae,33,-2.1136409603713626,-2.316208193408955
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5c61ab19776b38000156cc95,#a67100,7,-1.6583523713799044,-0.3730447577343063
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#9769ae,33,-0.7383211220289292,2.173509141211616
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#00905f,17,-3.4952048801383118,2.586265950904159
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5d2c030eb3efb1001b7e4989,#008b98,23,1.5414510207895498,2.513597904834671
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#009018,15,0.2909770425984594,1.9302481144467913
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#dc4800,3,-0.018652124945681137,0.6305513519655584
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f727fee07055f1d02a05a99,#ae6c00,6,0.8770801760421589,0.8256878893745807
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#817f00,11,0.5779794817706346,1.124778340716752
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#0785ac,26,1.5004989631020105,-0.5257864603055251
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#009072,19,-2.606622354721065,-4.333755585601486
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#337dce,29,3.1254991142912085,-2.022576051891318
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5d2c030eb3efb1001b7e4989,#6976be,30,1.5870707573797351,2.7193549752380783
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#4a8a0b,14,1.0999161815072034,-2.2670416473871495
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#0084bc,27,1.6928740299662295,-1.2717710732788814
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,610087304c584b2ba35b4034,#817f00,11,-2.7471428196896115,-1.3918625613158164
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5d2c030eb3efb1001b7e4989,#698518,13,3.137984783086032,-0.11445459442147819
8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#da464a,1,0.4776081009506205,3.848597971176146
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#9a760e,8,0.022886083669580594,1.6868811689011152
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#0081cd,28,2.076997422325646,-2.8191674946120298
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#817f00,11,-2.892379307392799,-0.4882739297838902
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#da4836,2,-0.8905549362507648,1.102947519051796
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#7e71ba,31,-4.115965391805227,0.16291442269097064
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f58ceb73a55aa065f014fb4,#008c8e,22,2.771957084999861,0.10671113480302925
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#008c8e,22,2.2636110633558615,-1.9716085472066842
2587-8384393b-1042-47e8-a917-5062e30b3483,5ea93131b2e5310009e185e6,#8a7c00,10,0.8078757361752693,1.5357475302852361
0198-5e695728-0481-4864-a152-cf981b7e539e,5bace93b5cd4520001dc04a5,#a67100,7,-4.578049387895036,-0.9197300483418993
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#ca5a00,4,-0.9569671920783746,-3.009072053871111
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#0084bc,27,1.859093577717227,-1.5764962085836278
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,61001a5d58777b6e99cc43a1,#0785ac,26,1.9894911799834287,-0.8344938390669432
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#d7456b,39,-5.682801981381617,-4.97837221266789
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5d2c030eb3efb1001b7e4989,#ca5a00,4,-3.8080187260074667,-1.5093003296154968
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,61118a566bf579b7d69aa202,#ca5a00,4,-1.6861317868828554,-1.8009994634854822
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#4a8a0b,14,2.946061490218021,0.09597607665221768
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f58ceb73a55aa065f014fb4,#768201,12,2.4918494471656483,0.2925504968577037
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5c61ab19776b38000156cc95,#008b98,23,0.6834736823851975,0.3037624117071191
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#7e71ba,31,3.814129595578229,3.8208069914105987
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#927900,9,0.6004382351024509,0.9699272102135471
