game,speaker,referent,referent_id,mds_1,mds_2,mds_3
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#c55286,37,-1.8511291541697266,0.8768036684162832,1.1647081566029598
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5d2c030eb3efb1001b7e4989,#d9445d,0,2.017118788982129,-0.10035440875700881,0.6780972214390795
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#bd5697,36,2.202185877981172,1.894671515514955,2.9451511082244206
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#0084bc,27,0.9059698315126471,-1.9147583389408225,2.5947315874427375
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,611c16a6c39439a1dd61c1f7,#d7456b,39,0.748271600349824,-1.453216855161431,1.6888534837206195
8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0081cd,28,0.873100780665007,-3.424611689147059,-3.864697670862969
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#0087a8,25,0.41855023078008863,-2.3295997679187233,2.3350549158660114
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,610087304c584b2ba35b4034,#a265a6,34,0.879203189527792,1.8504275501039944,-1.8657732972199266
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#9769ae,33,0.21052925794082467,1.3278875442078537,-2.272871404863261
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610e25f9f9818357aca7dc5f,#0785ac,26,0.13030431586560162,-1.845102388862148,1.155267302296872
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#337dce,29,0.00658523347194745,-1.7445513259050716,2.554202182886828
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#a67100,7,-1.8557411574468061,-0.7472370214631919,-1.3602719381347155
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#dc4800,3,1.4302745341079912,-2.1157496857664735,0.3664909673648415
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#bb6400,5,-3.1070434073052824,-0.8464713011529477,-1.7137808405512855
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#009246,16,0.9926615472898029,-2.01412058621789,-0.3801813919704069
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#0089a0,24,1.8305314193189608,-4.595093223912039,-2.4995216052297606
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#009246,16,-0.7185268959794872,2.8827076829390332,-3.7627925924654213
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610e25f9f9818357aca7dc5f,#d7456b,39,0.8557870836880673,1.5907481725987214,-0.1706963085754452
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#817f00,11,-1.6532124024013708,2.3407171754398832,-3.5511639288400403
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#768201,12,1.3175708921120475,-2.25707291857484,0.2526544319466983
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#0081cd,28,1.2200805636730028,-1.8946783143449217,1.812621016211293
2587-8384393b-1042-47e8-a917-5062e30b3483,5ea93131b2e5310009e185e6,#0089a0,24,0.9832806914279535,-1.550956791533701,2.447976841494813
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#768201,12,0.32815766116009487,-1.9152290166527925,1.6794648495386055
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#4a8a0b,14,-1.136494557132228,-0.07569087408054345,1.7228848780956258
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,61001a5d58777b6e99cc43a1,#00905f,17,1.0553139080733416,0.3393994746782659,1.8196009070109775
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#a67100,7,2.58766919663317,1.208115481406275,0.8282943680137275
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#008b98,23,1.1710177266389001,-1.4758631474908457,0.8985447159576925
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#4a8a0b,14,-0.00050405946753899,-1.206848366624055,-1.5832282999189726
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#0084bc,27,0.7636975660934902,-3.2626413668133454,-3.6925503419668053
8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#008b98,23,0.9035643190440018,-2.1887264657062877,1.5363279872487667
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#0081cd,28,0.8865993812270301,-1.7187654404341015,2.2233258870819843
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#8c6db5,32,0.7277310011338668,1.3207704907255229,-1.8510047803835739
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#817f00,11,2.048845798296302,-1.4682161246279049,0.9015201825120377
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#d9445d,0,0.8381271626180737,-4.621878436612854,-4.502386259858494
8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#927900,9,1.7279935936231536,0.8474739519968686,-0.10397055994435055
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#0081cd,28,0.41913430041361377,-1.2454835671096394,1.416709378757991
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#0089a0,24,1.2404737447097156,-2.19178156716811,0.9009796004880127
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#9769ae,33,0.9264503956571155,2.9871703079046377,-1.8358767646290093
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#d9445d,0,-2.034434140156534,1.3786790980323782,0.983103002452101
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#0785ac,26,-2.7954890685728446,0.9308049066998165,2.2393175587905643
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#00905f,17,1.662206482848401,-2.640354296807426,0.8309922922839332
0739-0ef11871-3b27-486a-99f3-0c26b2628260,602e0102c7be4d8f930bccb5,#b45aa4,35,1.0643255016850401,1.6047672843663003,1.007978352388807
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,5be2dab1dc5b8d0001ce18a9,#da464a,1,0.7633150519697206,2.574503561558084,-1.9273490945691418
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#c55286,37,1.552389631300285,2.0834070131407785,-0.5069057010369331
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#a67100,7,1.9165360037426922,1.5377368176580954,-0.03382505842873718
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#337dce,29,0.4200830917161202,-1.9599357094822318,1.7509599661862456
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,5be2dab1dc5b8d0001ce18a9,#7e71ba,31,0.9835563075893922,2.6055818184123543,-1.9508592530456472
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#698518,13,1.0915669391752154,-2.473614681060104,0.3763799321943898
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#00905f,17,2.223511161546708,0.6409941512270705,0.13462236858651194
8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#bd5697,36,1.0952706626803683,-5.138934130483677,-5.083598509818517
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#817f00,11,1.8314654135683235,-2.7114168127099445,-0.5411114984977989
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#009069,18,1.5557279860647675,-2.426407943651838,0.46406364637601166
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#7e71ba,31,-0.6822027972986417,-5.822576077742878,-3.479239725989157
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,61118a566bf579b7d69aa202,#768201,12,-2.201870187272154,-0.45273346982161805,-1.6553382970762232
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#4a8a0b,14,1.5091067724714426,-2.377908682532358,0.30214071696144
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#ca5a00,4,1.5821937923929101,-5.396266406990491,-1.051309304514067
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#817f00,11,2.6096500278961208,0.4878453801291466,-4.137289293288748
0739-0ef11871-3b27-486a-99f3-0c26b2628260,602e0102c7be4d8f930bccb5,#009246,16,-1.5298076806280911,3.300275116608,-1.4501418030316802
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,5be2dab1dc5b8d0001ce18a9,#0081cd,28,-1.96152672186584,-0.6146478481357591,-1.6145522887432344
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#da4836,2,0.13348489851980938,-1.4622708565045106,2.1310430665404176
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#dc4800,3,-1.5244588408940118,1.8276782535400131,0.46241056762807387
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f58ceb73a55aa065f014fb4,#a265a6,34,0.9796363352909672,-1.7124957130181115,0.05298407129075283
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,61001a5d58777b6e99cc43a1,#768201,12,1.8163218653589834,0.9246086173362561,0.33012303264832604
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,61118a566bf579b7d69aa202,#ae6c00,6,-5.335324168133153,2.1812073800681397,-1.5891636250663181
8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#9a760e,8,1.6259761174338645,0.7462460164422364,-0.1337857503691995
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#bb6400,5,2.7333445283568003,0.6298315337354492,-4.186238197899857
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#008c8e,22,-0.4621296761733018,-2.0388643327999336,1.2398907090900644
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#a265a6,34,0.7872937255431106,1.671559419237493,-2.034086238276732
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#0084bc,27,2.383559098274249,0.7154223229328807,1.4452035804632353
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f58ceb73a55aa065f014fb4,#0785ac,26,0.09369523075000173,-1.6964052388843478,1.4462299330721458
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#768201,12,-2.7152286112197834,-0.18880825824434247,-2.1928027284059795
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#698518,13,1.4110445558404958,-2.312570209044879,0.4210374173279432
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#337dce,29,-2.9466746090650457,1.4450662393734164,0.09202223756817456
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#817f00,11,-2.672365672830914,-0.12232570610140416,-1.8621167874923905
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f58ceb73a55aa065f014fb4,#009246,16,1.392938482028636,-2.2574357504790368,0.23767027482765782
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,610087304c584b2ba35b4034,#9769ae,33,0.5563853948180217,1.8307097061823676,-1.4498152151242827
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#d9445d,0,0.6313424688474465,1.4154170372762542,0.05727499182579677
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#9a760e,8,1.9477502828730047,0.3126185868817102,0.6337023805548693
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#9769ae,33,0.8873579246546996,1.4305812847105512,-1.8169296734849725
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#b45aa4,35,-3.0475840916723125,0.47095761022549515,-0.11076928622762577
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#0089a0,24,-0.3237573075524018,-1.6749111317716594,0.05258007111906505
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#da464a,1,0.6177178385401557,1.3318018784287409,-0.2305598552179189
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#009246,16,1.2010174995874592,-2.0761910685163407,0.12659641813920755
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#817f00,11,2.72525378401238,1.0363526899172504,0.9651140342555792
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#7e71ba,31,-1.5747637887607393,1.136635302258591,-1.468016936611363
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#a67100,7,-2.386550803847179,-1.225213279038025,-1.2469558349948517
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,61001a5d58777b6e99cc43a1,#9a760e,8,0.5385050934989231,2.895419840898768,1.7465561159167082
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f727fee07055f1d02a05a99,#0087a8,25,1.0597262680338682,-1.4574390410408957,1.4287067161314462
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#0081cd,28,1.7738613054769246,-1.6014266372754606,1.6145561522426553
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#ca5a00,4,-2.5953628777765947,0.8453702434823822,-1.1340679576426231
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#768201,12,1.4095171816136094,-2.0037440592631226,0.7741249781422757
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#8a7c00,10,-0.22363472438103477,2.1160576610989112,0.176945330022151
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f58ceb73a55aa065f014fb4,#00905f,17,1.520542251769441,-2.4998006651827236,0.5781915839015919
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#8c6db5,32,0.3283370098952282,-1.2256052863214466,-1.1306433405186989
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#da464a,1,-2.7894218922731415,0.9915335977361622,1.3146666691142883
8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#00905f,17,1.2642916469115226,-0.45348213581219016,-1.3962391271809766
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#8c6db5,32,-0.669046960671848,2.2104675045213655,-3.0321185002398954
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#a67100,7,1.729925253854126,0.9001731563220202,0.08998238231292024
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#008c8e,22,-2.655064144033358,0.7572760802688645,-1.9532225380701915
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#a67100,7,-1.9922912253191636,1.130561462048896,-1.0671156652992806
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#8c6db5,32,-2.2594543607672875,0.3228273307543586,-0.7081882128655124
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#d4467b,38,-2.0398864005619415,1.7231568074219208,1.1037892685260668
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#009072,19,-2.8924717938827893,0.028772056514787387,0.7776370327490905
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#d7456b,39,1.1525536208671294,1.8771843471552396,1.1267042797125975
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#008c86,21,0.6668657351141069,-1.8349550290742251,2.229353189623973
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,5be2dab1dc5b8d0001ce18a9,#00905f,17,0.5214829276231845,-1.8476487226828948,0.9543205576453306
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#009246,16,-4.164747947775745,0.8565421934915255,5.148248378499393
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#337dce,29,0.9335503183134312,1.8757249806768514,-2.087577822508628
2587-8384393b-1042-47e8-a917-5062e30b3483,5ea93131b2e5310009e185e6,#a265a6,34,-2.35995005263336,0.07309247473797263,-0.6499081191719775
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#00907c,20,-1.541159152312118,0.07530042953658608,0.43942294056534487
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#bd5697,36,0.5344233547425962,1.03772601609109,0.285939444964089
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#008c8e,22,0.9189386501673347,-1.8142316276813393,2.16317923140313
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#009018,15,1.6425315790333188,-2.5597180816245793,0.6345840053033587
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#9769ae,33,0.8581121133975897,-0.9626948327469003,2.0628354936472504
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#bb6400,5,-2.1002179327955286,-0.787248063853107,-1.5721009732518627
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#8c6db5,32,-1.213063343170346,1.6894906167749733,-1.1747630118524206
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#0087a8,25,0.32900874060262236,-2.1853164135766443,0.8777537369802259
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#0084bc,27,0.07618864501491156,-1.718526156380708,-0.28637345314916063
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#bd5697,36,0.3953795425151909,-1.607356891921837,0.11079131858605577
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5d2c030eb3efb1001b7e4989,#0785ac,26,1.272007403733214,-1.9637002340974954,1.6542990775606499
0198-5e695728-0481-4864-a152-cf981b7e539e,5bace93b5cd4520001dc04a5,#8a7c00,10,-3.0091618222601517,2.1435507099983533,-0.30056644643196184
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#0087a8,25,0.7423158995129747,-3.141444884065467,-3.619551137953687
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#927900,9,1.8663480777586736,1.1776884566790127,0.0902034144450289
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#9a760e,8,1.5818188652445104,0.17668434933811894,0.34831679827550405
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#9769ae,33,0.3393080938792414,1.7733788281953675,-2.35946954887559
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#7e71ba,31,0.8479955362902905,2.3714137710400416,-1.8322299009132108
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#dc4800,3,0.8426271291358837,2.5153819914177276,0.24085199044014274
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#d7456b,39,-1.8562476004055466,1.3220349906548852,0.6030873963757355
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#009018,15,1.4870034978927285,1.4288184773619623,2.6209504569085333
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#768201,12,0.8281583788631893,-2.330583922597626,-0.2972499407135258
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f58ceb73a55aa065f014fb4,#b45aa4,35,-1.2426051523902362,0.8841056393686068,1.6896751082400057
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#d9445d,0,-1.7381296203772445,1.7557108396082453,1.2128871157067613
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#009246,16,1.4070769368071125,-2.6888468946375075,0.8284102495136217
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610e25f9f9818357aca7dc5f,#009069,18,1.5311540808061317,-2.3783240390464377,0.5789391647289477
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#8c6db5,32,-0.6878637174982966,1.9385119512323965,-3.1329064586983026
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#8c6db5,32,2.4730262128588065,0.5934173131387307,1.5169056791746247
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#337dce,29,-2.803426594397136,-0.37121140165544947,-2.083399830319771
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#698518,13,1.3852262085843006,-2.1804361079645984,0.3380787192763128
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#8c6db5,32,-1.2635650944810437,0.25562763183341053,-1.1813688572994316
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#6976be,30,1.210877372939,1.7254675502537917,-1.70064554637732
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#bd5697,36,-2.479157005597358,1.2391827968776175,-0.6383229601566961
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#8a7c00,10,1.319558721615494,-2.271143244424617,0.1959386693867574
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#9a760e,8,-0.8958725498297805,0.8916544592899733,0.5516414855332913
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#009246,16,1.3808200317428199,-2.252612488529242,0.302162554382741
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#8a7c00,10,3.3341031681043187,0.9052203045556895,-4.906060905100448
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#768201,12,0.6598040688221272,-1.6074967465769052,-0.11518161703059722
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#009072,19,1.0860330094582045,-4.946005653499809,-4.959168211842999
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#817f00,11,1.264520247924103,-2.0764257305688165,0.08244058471952577
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#9769ae,33,-2.395928291571817,-0.6408013557983422,-0.23533253117715877
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#009072,19,1.4348703872285187,-2.2759122753132384,0.0767933051759867
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#d7456b,39,-1.952323494840039,1.5373087035328432,1.0741125062820966
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#da464a,1,-1.4330364381108998,1.381829213497896,1.3726679466578313
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#7e71ba,31,1.8998742530604216,1.0984060831052496,-0.24366508508937293
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#c55286,37,-1.0253595924542287,1.7144346463561442,-0.5808320066397371
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#00905f,17,0.9060663643472643,1.3238693573918654,-1.4992534560316442
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,5be2dab1dc5b8d0001ce18a9,#ae6c00,6,1.0577747007060803,-1.8128320345643885,1.8027253286724303
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#7e71ba,31,-0.5640635903468579,2.258013468816909,1.7366869323368266
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#817f00,11,-1.1234976701457813,0.07940380202905145,0.3238684872298498
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#d9445d,0,-1.294228858717913,0.8532972008926423,0.9669632729098515
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#ca5a00,4,-1.445320519428526,2.12472132378485,-2.7690486488336394
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#8c6db5,32,-0.1502262380316578,0.15012638309460882,-3.95059784298078
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#009246,16,1.544085404266234,-2.725541109606922,0.7287274116309156
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#ca5a00,4,-2.2201014524844473,2.9826848424790673,0.9494255099187128
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#009069,18,-0.9750154734223179,3.5142470133361163,-2.4721116480128136
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#0089a0,24,0.3395371184853358,-1.4351543361493215,2.043540924155714
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#0081cd,28,-0.42859986037844244,-0.6384931324744014,0.18453128676837155
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#dc4800,3,-3.9246286189375157,0.08724924514563907,-0.1529183132762804
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#0084bc,27,1.4473724612934435,-0.019284100282056883,-0.06344784458486905
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#0087a8,25,-1.5921381061150532,1.799314924207026,-2.2339760007541196
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#7e71ba,31,1.8898949581240445,0.18621033749932506,1.6929130452074121
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#009246,16,0.18940628226169456,-1.6526348340621064,1.288153316738586
